name,ilosc_patentow
DUDA TOMASZ,5
BYRSKI ALEKSANDER,5
SKRZYPCZAK MACIEJ,5
SLAWINSKI ARTUR,5
KIKULSKA AGNIESZKA,5
BOBROWSKI IRENEUSZ,5
KOPROWSKI PIOTR,5
BUNIO MARIUSZ,5
KORCHAK KONRAD,5
MIKOS MICHAL,5
UHL TADEUSZ,5
KOWALSKI KRZYSZTOF,5
MAZUR MARCIN,5
GANCARZ RADEK,5
MIADZEL STANISLAW,5
RASEK MARIUSZ,5
WAWRZYNSKI PAWEL,5
SKOLICKI ZBIGNEW,5
GRAMS WIKTOR,5
WAS MARTA,5
ROZNERSKI ZDZISLAW,5
JANASZCZYK MONIKA,5
TOMALJA JANUSH,5
KARNICKI MACIEJ,5
WIRPSZA ZYGMUNT,5
SKIBA JACEK,5
FILIPEK STANISLAW,5
KUSZKA WERNER,5
OLSZEWSKI WITOLD,5
ZAREMBA ANDRZEJ,5
WOLAK MALGORZATA,5
TYBOROWSKI EDMUND,5
WICHE JAROSLAW,5
STUCZYNSKI JACEK,5
LENORT FRANCISZEK,5
WEGLINSKI BOGUMIL,5
ERDMANN BOZEMA,5
GAJEWSKI KRZYSZTOF,11
NAWROT MACIEJ,5
RYZ JAKUB,5
KLAJNERT-MACULEWICZ BARBARA,5
DOBROWOLSKI ZYGMUNT,5
PROKSA JAROSLAW,5
MUSIAL RADOSLAW,5
USIDUS JANUSZ,5
OSTROMECKI GABRIEL,5
ZAGORSKI STANISLAW,5
SMIRNOWA LARISA,5
IKESHITA ATSUSHI,5
GRABOWSKI STANISLAW,5
BARTOSZEWSKA-KARAS BEATA,5
WOLANSKI MICHAL,5
KAWECKI WIESLAW,5
JARZEBIAK HALINA,5
MAJ MAREK,5
NOWAK RYSZARD,5
MIKIEWICZ DIANA,5
DUDEK MAGDALENA,5
RUTKOWSKI ZYGMUNT,5
SOSNOWSKI JANUSZ,5
PERLICKI KRZYSZTOF,5
JAKUBOWSKI JACEK,5
PIORO MICHAL,5
JARKOWSKI MACIEJ,5
HAGEL MAREK,5
MAJERSKI STANISLAW,5
BURAK PIOTR,5
ZIELINSKI KRZYSZTOF,5
DZIEKAN ARTUR,5
SZCZEPANSKI THOMASZ,5
KUBIK MARIUSZ,5
SUWINSKA KINGA,5
WENCEL PIOTR,5
SZCZUKIEWICZ SYLWIA,5
KUNZ MARCIN,5
CHABOWSKA IZABELA,5
JANECKI ZDZISLAW,5
POPIEL CZESLAW,5
TOMASIAK RAFAL,12
LADA EWA,5
MAZANY AGNIESZKA,5
RYSZKA FLORIAN,5
GADEK SLAWOMIR,5
KUC RADOSLAW,5
KLOPOTEK ALOJZY,5
WOJTKIELEWICZ AGNIESZKA,5
MAKOWIEC STAWOMIR,5
RZEPNIEWSKI KAROL,5
DITTWALD PIOTR,5
LEWANDOWSKI DAWID,5
OSTRYSZ RYSZARD,5
NIEDOBA KRZYSTOF,5
PAWLIK KAZIMIERZ,5
INGER MAREK,5
MAJKA GRZEGORZ,5
FISZER AGNIESZKA,5
BETIUK JAKUB,5
KALUZA STANISLAW,5
GACKOWSKI WOJCIECH,5
ZAKRZEWSKI BOGUSLAW,5
KUCIO PAWEL,5
ALEKSANDRZAK-PIEKARCZYK TAMARA,5
MARYCZ KRZYSZTOF,5
CHURSKI KRZYSZTOF,5
NOREK ADRIAN,5
IZIKOVSKI JAN,5
SZEWEZYK ANDRZEJ,5
DUDEK KRZYSZTOF,5
MALIK MARCIN,5
JUREK MAREK,5
BIENKO MAREK,5
KOJ SABINA,5
SZECHYNSKA-HEBDA MAGDALENA,5
RYDZYNSKI KONRAD,5
WOJDAK WOJCIECH,5
SKIERUCHA WOJCIECH,5
LASOCHA WIESLAW,5
SOKOLOWSKA EMILIA,5
KACZANOWSKI PAWEL,5
BONTEMPS-GRACZ MARIA,5
JAKUBOWSKA ANNA,5
ROD JANUSZ,5
GLINSKI MAREK,5
PLATA BRONISLAW,5
KOCJAN MAGDALENA,5
ZARZYCKI ARTUR,5
SICINSKI RAPHAL,5
OSTRZYZEK ARTUR,5
KROSZCZYNSKI WOJCIECH,5
BRZOZOWSKA EWA,5
PIOTROWICZ MARIUSZ,5
CZECZOT JAKUB,5
POTENTAS WOJCIECH,5
WISNIEWSKI TADEUSZ,5
MORTELMANS ROSA,5
PIWOWARSKA ZOFIA,5
SZMIDT JAN,5
WODO WOJCIECH,5
RAPAK ANDRZEJ,5
PRETOR WINCENTY,11
MANIECKI TOMASZ,5
KANSKA URSZULA,5
MAKOMASKI KONRAD,5
BLAZEWICZ ANDRZEJ,13
ROSINSKA JOANNA,5
PIROZYNSKI MICHAL,5
MOLEDA ZUZANNA,5
MARCINKIEWICZ JANUSZ,5
SZCZEPANIAK JAN,5
PIATKOWSKI PIOTR,5
ZAZAKOWNY KAROLINA,5
ZBIGNIEW MAJKA,5
GLOWACKI MAREK,5
WIKTORSKI WALDEMAR,5
MAJ ANNA,5
SOLTYSIAK KRZYSZTOF,5
MADEJ JERZY,5
BRUCZUK WITOLD,5
KOWALCZYK ZBIGNIEW,5
RADWANSKI WOJCIECH,5
HUZARSKA JOWITA,5
SOBCZAK NATALIA,5
ADAMSKI ANDRZEJ,5
WYSLOUCH-CIESZYNSKA ALEKSANDRA,5
SZYMANSKI ALEKSANDER,5
BORYSOWSKI JAN,5
OLECHOWSKI KRZYSZTOF,5
PRUGAREWICZ MICHAL,5
WIELGUS MARCIN,13
FRYJEWICZ PIOTR,5
URBANCZYK OLGIERD,5
GLUCH KRZYSZTOF,5
OBLOJ-MUZAJ MARIA,5
WIADUCH KRYSTYNA,5
BALDYGA JERZY,5
KACZMAREK KAROL,5
SAJ PITOR,5
LEHMANN GRZEGORZ,5
MALEC MICHAL,5
JANIGA ANITA,5
KRZESZEWSKI MACIEJ,5
MURA ALOJZY,5
SOCHA ADAM,5
GRZESLO JOZEF,5
KUBALSKI ANDRZEJ,5
STROZYK M,5
GIEDROJC ARKADIUSZ,5
ZBOINSKI MARIUSZ,15
JOPEK WOJCIECH,5
SAMOCHOCKA KRYSTYNA,5
JANISZEWSKI MIROSLAW,5
KACHEL KRZYSZTOF,5
NOWAK FRED,5
KRZTON ANDRZEJ,5
WSZENDYBYL MARIUSZ,5
KANIA LIDIA,5
PACZKOWSKI TOMASZ,5
GRYGLEWSKY RICHARD,5
DE LA,11
SLIPKO ROMAN,5
ZIENIAWA TERESA,5
CHWOROS ARKADIUSZ,5
GRZES MAREK,5
WENCEL HENRYK,5
GREGORCZYK WOJCIECH,5
JAKUBIEC KRZYSZTOF,5
ABRAMOWICZ AGNIESZKA,5
KLIMAS WOJCIECH,5
ADAMCZYK JAN,5
GRUZA MARIUSZ,12
KRASON WIESLAW,5
DECHNIK KATARZYNA,5
DANKO JANUSZ,5
CMIELOWSKA JOLANTA,5
DAHLIG HALINA,5
ZUREK ALEKSY,5
CIESIELSKI ALBERT,5
WITKOWSKA ANNA,5
DUSZA MARCIN,5
BURZYNSKI MICHAL,5
DIONIZY SIMSON,5
GALICA ANDRZEJ,5
CHUDECKI ADAM,5
MROTEK RAFAL,5
BARAN PIOTR,5
SIKORSKI ANDRZEJ,5
SKARPETOWSKI GRZEGORZ,5
SIANKOWSKI ANDRZEJ,5
DZIEMBAJ ROMAN,5
GRABOWSKI SLAWOMIR,5
SEMAN ALEKSANDER,12
POREBSKA RENATA,5
BURKOT WOJCIECH,5
GDALA TOMASZ,17
SZMIDT MICHAL,5
CHMIELOWIEC JACEK,5
EMPEL JOANNA,5
GILLER TOMASZ,5
ROEMER WALDEMAR,5
RADLICZ ANDRZEJ,5
RUDAK JAKUB,5
FRYCZKOWSKA BEATA,5
GALECKI LADISLAUS,5
BARTYZEL JAKUB,5
BALCZYNSKI PAWEL,5
MICHNOWSKI ZYGMUNT,5
MILLIK MARIUSZ,5
NIECHODA KAZIMIERZ,5
STOJAK PIOTR,5
POLANSKI ALFRED,5
PTAK STEFAN,5
MAZUREK MACIEJ,5
POMARANSKI MICHAL,5
KRAWCZENKO AGNIESZKA,5
PRONIEWICZ ANDRZEJ,5
FILIPOWICZ MARTA,5
PASZKIEWICZ ZOFIA,5
FRYCZKOWSKI RYSZARD,5
PASZKIEWICZ NATALIA,5
JUDA TOMASZ,5
KOLAKOWSKI PIOTR,5
SLAWATYCKI ARKADIUSZ,5
NATKANSKI PIOTR,5
BORWANSKI MICHAL,5
KACZMAREK PAWEL,5
FOLTYNIEWICZ RAFAL,5
WALAWENDER PATRYK,5
KOCHANOWSKI ANDRZEJ,5
KRYCH JAKUB,5
JANICKA ANNA,5
KLOS PIOTR,5
GRUPINSKI ANDRZEJ,5
GORSKA SABINA,5
UHRES LAURENT,5
ROTOWICZ WLODZIMIERZ,5
SOLUCH MAGDALENA,5
STANCZYK WLODZIMIERZ,5
RIVIERE SEBASTIEN,5
NYK MARCIN,5
STABROWSKI MARCIN,5
MAJEWSKI PAWEL,5
RATAJCZAK JOANNA,5
GACEK ANTONI,5
ROSINSKI ANDRZEJ,5
MAZUR MATEUSZ,5
WILAMOWSKI BOGDAN,5
POHL KAZIMIERZ,5
STELIGA MARCIN,5
CABAJ MACIEJ,5
OTT ZENON,5
JASIONOWSKI PAWEL,5
JANUSZEK PAWEL,14
LITWIN-STASZEWSKA ELZBIETA,5
ZIOLKOWSKI JAROSLAW,5
MICHALAK PAWEL,5
TUKALSKA ALEKSANDRA,5
NEVOZHAY DMITRY,5
KLISCH MARIAN,5
WRONA RADOSLAW,5
PILAT ADAM,5
BARTCZAK KRZYSZTOF,5
SAFERNA DAWID,5
KACZANOWSKI RADOSLAW,5
PENCZEK ROBERT,5
KLUZ DARIUSZ,5
STRUPINSKI SLAWOMOR,5
WIESLAW BICZ,5
WOJTKIEWICZ WALDEMAR,5
DOMINIAK MARZENA,5
JUSZCZYK ANDRZEJ,5
JANKOWSKI BARTOSZ,5
NIEWEGLOWSKI MARCIN,5
WAWRZYNSKA MAGDALENA,5
MARCHLEWSKA-CELA ZOFIA,5
BORYSKI JERZY,5
KOZLOWSKA JADWIGA,5
NOWAK MAGDALENA,5
KRAWCZYK STANISLAW,5
FICINSKA JOLANTA,5
KUBINSKI PAWEL,5
DRYGAS JERZY,5
JABLONSKI PIOTR,15
DUDA BLAZEJ,5
MASIARCZYK HELENA,5
TYCZEWSKA AGATA,5
ROMANOWSKI MAREK,5
MACHNOWSKI RYSZARD,5
KITA LUKASZ,5
PASIECZNY ALEKSANDER,5
KULBOKA PAWEL,5
OLKOWSKA JANINA,5
MICHALSKI RAFAL,5
KOPYLOWICZ FILIP,5
KOLODZIEJCZYK MAREK,5
LUKASIK RAFAL,5
BAK STANISLAW,5
WOJTOWICZ HUBERT,5
TROJANOWICZ MAREK,5
CHRYSZCZANOWICZ MARCIN,5
SITEK HENRY,5
PAWLIK KRZYSZTOF,5
SYPEK GRZEGORZ,5
JURA JAN,5
STANCZYK PIOTR,5
KALASKA BARTLOMIEJ,5
MAREK MIECZYSLAW,5
ZBROWSKI ANDRZEJ,5
SIESICKI MICHAL,5
KOZLOWSKA MAGDALENA,5
PRZEKORA ARTUR,5
GOLABIEWSKI ZBIGNIEW,5
KARP MARIUSZ,5
GRALEWSKI-SEK GRZEGORZ,31
GACA MAGDALENA,6
CYGANIK PIOTR,6
KORCHOWIEC JACEK,6
PALKA PIOTR,6
KHMELEVSKIJ ANDZHEJ,6
STECHMAN MARTA,6
MAZUR MARIA,6
PANFIL IRMA,6
JAWORSKI ALBERT,6
SLUSARCZYK LUKASZ,6
ZIEMINSKI KRZYSZTOF,6
ZECIN DARIUSZ,6
DZIEDUSZYCKA MARIA,6
BARRAL SERGE,6
ZIENTARA-RYTTER KATARZYNA,6
SZAFRANIEC JOANNA,6
PLAZUK DAMIAN,6
SAINI JAS,6
BRANDT LUKASZ,6
KAMINSKI STANISLAW,6
STEPNIK MACIEJ,6
KARBOWNICZEK MIROSLAV,6
PASTUSIAK ARTUR,6
RUTKOWSKI DAWID,6
KONASZUK TADEUSZ,6
ROMANJUK VATSLAV,6
OWCZAREK LUBOMILA,6
POLAK ADAM,6
FUK ANNA,6
SIARA RYSZARD,6
OLESCH GRZEGORZ,6
STEPIEN RYSZARD,6
BLASINSKI HENRYK,6
MATLOKA MIKOLAJ,6
STANIUK JACEK,6
KOWALAK STANISLAW,6
GRABOWSKA HANNA,6
TELEGA PAWEL,6
BILEWICZ RENATA,6
MOGIELNICKI ANDRZEJ,6
URBANEK ROBERT,6
MASUR ADAM,6
SAMSEL MAREK,6
BRYJAK MAREK,6
POKORSKA ZOFIA,15
MIECHOWICZ SLAWOMIR,6
BORKOWSKA MALGORZATA,6
MASLON JERZY,6
ADAMCZEWSKA VIOLETTA,6
PLUCINSKI WOJCIECH,6
ZAWISZA IZABELA,6
MALEC IRENEUSZ,6
UNDAS ANETTA,6
POPLAWSKI LUCJAN,6
NGUYEN MINH,6
ROMANIUK JACEK,6
WALKOWSKA IRENA,6
SZEWCZYK JANUSZ,6
SUCHTA JACEK,6
DAWIDOWSKI MACIEJ,6
DANEK JAN,6
ZIUZIA IZABELA,6
DZIECIOL EDWARD,6
DZIACHAN MACIEJ,6
KOLODZIEJ WOJCIECH,6
BENEDICT MACIEJ,6
WALCZAK ADELA,6
KULESZA URSZULA,6
WOJCIK ANNA,6
SUM MIROSLAW,6
ZABA ANDRZEJ,6
OBSADNY KRZYSZTOF,6
KUBIAK DANIEL,6
RUMIJOWSKA-GALEWICZ ANNA,6
GAMALCZYK RYSZARD,6
WASKO ADAM,6
ELLERT-MIKLASZEWSKA ALEKSANDRA,6
SIRKO AGIESZKA,6
HOROWSKA BARBARA,6
SZOLAJSKA EWA,6
RYCHERT ANDRZEJ,6
KRUKOWSKI ANDRZEJ,6
SZPRYNGER WOJCIECH,6
JEDRYCH LUKASZ,6
JASCHIK MANFRED,6
CHLEBEK PIOTR,6
DZIERZBA KATARZYNA,6
SZEWCZUK ZBIGNIEW,6
MITUKIEWICZ GRZEGORZ,13
BANASZAK KATARZYNA,6
BURZYNSKI KAMIL,6
PROCHASKA ANDRZEJ,6
SZARLIK STEFAN,6
SOBCHUK CHESLAV,6
MOSKAL ARKADIUSZ,6
PROBA GEORG,6
SIWEK AGATA,6
GRZELA RENATA,6
ROGALA PIOTR,6
DOMARADZKI LUKASZ,6
KRZYZAK ARTUR,6
ADAMKIEWICZ MALGORZATA,6
MIERCZAK LUKASZ,6
MEKAL KRZYSZTOF,6
BRANDT MATEUSZ,6
SZARY MARCIN,6
SAWODNI ALEKSANDRA,6
OSLIZLO ANNA,6
STRZELCZAK PRZEMYSLAW,6
JEDLINSKI MARCIN,6
RYBICKI KAROL,6
KIELAK MICHAL,6
ZAGOZDA MARCIN,6
WICZANOWSKI MARCIN,6
OBOZA RAFAL,6
STAWINSKI JACEK,6
CZARTORYSKI MICHAEL,6
TARGONSKI ZDZISLAW,6
ROGOWSKI TOMASZ,6
JABLONSKI STANISLAW,6
LUKASZEWICZ MACIEJ,6
OSZMANIEC MICHAL,6
KACPRZAK DARIUSZ,6
SOBIERAJSKI MARIAN,6
MYL LUKASZ,6
PANUS IRENAEUS,6
BORATYNSKI PAWEL,6
WIELGOS MICHAL,6
JUREK TOMASZ,13
SZEWCZYK DARIUSZ,6
SZYMANIK MICHAL,6
DABROWSKA KRYSTYNA,6
SOBOL KAROLINA,6
MILER K,6
ANDRZEJEWSKI JACEK,6
ADAMEK THOMAS,6
STACH PIOTR,6
KROL MARCIN,6
PRUCNAL SLAWOMIR,6
GOSIEWSKI KRZYSZTOF,6
KOZAK MARIUSZ,6
ROHR KAMIL,6
RYBA TOMASZ,6
KOWALSKI TOMASZ,6
PITULEJ DARIUSZ,6
KICIAK ADAM,6
ROMANOWSKI MARCIN,6
OLKUSNIK RYSZARD,6
CIESLAK MARCIN,6
SKARZYNSKI MACIEJ,6
LASKO PAWEL,6
MISTA WLODZIMIERZ,6
TOMANEK TOMASZ,15
CHMIELEWSKI RAFAL,6
CZAPLINSKA MAGDALENA,6
BIELEN MICHAL,6
REJDAK KONRAD,6
DULKIEWICZ PIOTR,6
NIEPIEKLO ANDRZEJ,6
LISKIN MIKOLAJ,6
TOMECZKO DARIUSZ,6
ROMANIK AGNIESZKA,6
REZEK JIRI,6
MASLANKA ROBERT,6
BUDYNEK PAULINA,6
CALA ANTONI,6
SOBKOWIAK BOLESLAW,6
JECZMINSKI LUKASZ,6
BUNTNER DAGMARA,6
MONIUSZKO GRZEGORZ,6
CHROBAK PIOTR,15
CHABIOR ROMAN,6
ZYCH HENRYK,6
ZGUDKA ANNA,6
BABRAJ PAWEL,6
LIEBERT CONSTANTIN,6
TRZASKA DOMINKA,6
GORZYNSKA JOANNA,6
KALEDKOWSKA MALGORZATA,6
WRONSKI ANDRZEJ,6
DANIELEWICZ REGINA,6
CISZEWSKI KRZYSZTOF,6
WLOGA DOROTA,6
KRAWCZYK HENRYK,6
KOSTKA ANTONI,6
MUCHA ZYGMUNT,6
OLSZEWSKI MACIEJ,6
SKROBOT JEDRZEJ,6
ADAMCZEWSKA-CECUDA VIOLETTA,6
KASIMIERCZUK ZIGMUNT,6
ALOSZKO PAWEL,6
CEL WOJCIECH,6
PACUT ANDRZEJ,6
LACKA IZABELA,6
KENDZER JUZEF,6
KALINOWSKI JAN,6
SZULTKA STANISLAW,6
CHAOBIN HE,6
WOJCIECHOWSKI JAN,6
STZHIZ EHUGENJUSH,6
MAZERSKI JAN,6
LYSAKOWSKI TOMASZ,6
ADAMCZYK ELZBIETA,6
MODRZYK DAMIAN,13
ZABIELSKI ROMUALD,6
FRACKOWIAK PAWEL,6
BORON ARTUR,6
BEDNARSKI MAREK,6
ORZECHOWSKI JAN,6
ROZENFELD PIOTR,6
KOZLOWSKI MICHAL,6
BARANOWSKI WOJCIECH,6
SAJ GABRIELA,6
GORAL JOANNA,6
SAGANOWSKA GRAZYNA,6
PIETRZYK ANDRZEJ,6
NIEBRZYDOWSKA PAULA,6
BACHLEDA-CURUS ANDRZEJ,6
NOWOTARSKI ADAM,6
NOWACKI KRZYSZTOF,6
SZYMANSKI JAN,6
SANCHEZ MOYA,6
IWANIEC JANUSZ,6
LEGOCKI ANDRZEJ,6
KOPCIUCH WOJCIECH,6
TARNOWSKI MAREK,6
JAKOBCZYK ADRIAN,6
KOWANETZ MARCIN,6
SZCZEPONIK ADAM,6
MIEDZINSKA KATARZYNA,6
SAFIAN MIROSLAW,6
PRYPIN JACEK,6
BEDNARSKI PIOTR,6
DOMAN MONIKA,6
TORBICZ WLADYSLAW,6
IREK MIECZYSLAW,6
ROMANSKI BARTLOMIEJ,6
KRAWCZYK DARIUSZ,6
MICHALAK MICHAL,6
RADZIEJEWSKI MACIEJ,6
ANDRES MARIAN,6
PIETRYKA JEDRZEJ,6
KORCZAK EWELINA,6
PAWLIK GRZEGORZ,6
CHMIELOWSKI MAREK,6
ARSENIUK ROMAN,6
LECH JACEK,6
GONSIOR MARCIN,6
ZAJAKALA MATEUSZ,6
ADAMIUK GRZEGORZ,6
NOWAK JACEK,6
MARCHLIK ZYGMUNT,6
SERWIN-KRAJEWSKA MARTA,6
MARKOWICZ SERGIUSZ,6
GRZEBIEN ADAM,6
MUSZYNSKI ANDRZEJ,6
USZYCKA-HORAWA TERESA,6
PALKA MAREK,6
GAWRON ANNA,6
RZONSOWSKA MONIKA,6
PIORKOWSKA-GALESKA EWA,6
KRUPA WOJCIECH,6
WOJCIECHOWSKI ZBIGNIEW,6
ADAMCZYK KAMIL,6
KUPRYJANOW ADAM,6
STEPIEN ANDRZEJ,6
WANAT ROBERT,6
SKARBEK JAROSLAW,6
SIERZCHALA AGNIESKA,6
KRZYMINSKI KAROL,6
MARCZAK TOMASZ,6
PYSZ DARIUSZ,6
WESOLOWSKI KORNEL,6
KORCZYK RAFAL,6
GRABAREK JERZY,6
ZOLNOWSKA BEATA,6
CHYLASZEK MARCIN,6
PIERZYNOWSKI LUKASZ,6
KLECZEWSKA NATALIA,6
ROGA MACIEJ,6
CHOJNOWSKI ADAM,6
ADAMCZYK FLORIAN,6
BOLEK KATARZYNA,6
MARKIEWICZ ILONA,6
PUNDA PAWEL,6
KIELKIEWICZ JEDRZEJ,6
KLEIN DAGMARA,6
FLIS JERZY,6
DAROWSKI MAREK,6
BATORY STEFAN,6
PRZYBYLSKI MICHAL,6
KOPYTOWSKA NIKUCA,6
MUSIAL DARIUSZ,6
KOGUT JAROSLAW,6
WOJTASIEWICZ ANNA,6
PANECKI SZYMON,6
KACZYNSKI FRANCISZEK,6
MAKSYMCZUK TOMASZ,13
PILAWKA RYSZARD,6
CHABOLOWSKA KRYSTYNA,6
NAZIMEK DOBIESLAW,6
JAKUBOWSKI MAREK,6
GDYK LUKASZ,6
MODLINSKI DARIUSZ,6
DOBRIANSKI JURIJ,6
KAMINSKA-KACZMAREK BOZENA,6
DVORAK MAREK,6
ZIABREVA IRYNA,6
CIEPLAK JERZY,6
KOKOSINSKI GRZEGORZ,6
BAK EDWARD,13
DRENGER TADEUSZ,6
FABIJANOWSKI WOJCIECH,6
SLAPEK STANISLAW,6
BARTYS ARKADIUSZ,6
SERAFIN JADWIGA,6
BARANIAK DAGMARA,6
MURARI SAHA,6
PADUSZYNSKI PIOTR,6
JANOWSKA SYLWIA,6
CHLUDZINSKI DANIEL,6
MOSTOWSKI ALEKSANDER,6
KARPINSKI KRZYSZTOF,6
DYMEK BARBARA,6
SZYDELKO AGNIESZKA,6
STOLARSKA OLGA,6
KOGUT KRZYSZTOF,6
JADCZYK TOMASZ,6
GAWERSKI RYSZARD,6
IVANOV VITALII,6
KRAWCZYK PRZEMYSLAW,6
KOCH STANISLAW,6
GOLABEK EDMUND,6
HERMAN-IZYCKA URSZULA,6
DZIADOWIEC IWONA,6
WRONA JAROSLAW,6
OSOWSKI EUGENIUSZ,6
KURZEPA KATARZYNA,6
BERNACZEK BOLESLAW,6
BOGDAL MARIA,6
SADOWSKI RAFAL,6
SWIECH MARTA,6
LEPER BARTOSZ,6
PALETKO GRZEGORZ,6
SIEMASZKO PRZYBYLSKA,6
BISKUP MAREK,6
MIKOSZEK MARZENA,6
SIEDLECKI DAMIAN,6
EL FRAY,6
JEDRZEJEWSKI WOJCIECH,6
AMBROZIAK ANDRZEJ,6
KOSSON PIOTR,6
JASINSKA URSZULA,6
SOBOLEWSKI ALEKSANDER,6
WYSOCKI GERARD,6
WYROBEK EMIL,6
LAZAR JAN,6
KORALEWSKA NATALIA,6
PIETRASZUK CEZARY,6
PLESNAR JACEK,6
JANOS TOMASZ,6
SAKOWICZ JAKUB,6
KLINKE STANISLAW,6
SEBZDA TADEUSZ,6
NOWAK ZBIGNIEW,6
DZIUBASIK DAMIAN,6
BARTOSZEWICZ AGNIESZKA,6
COFTA PIOTRA,6
KOBYLINSKA MARIA,6
BOCIAG PIOTR,6
MAZUR KAZIMIERZ,6
KURCOK PIOTR,6
LEWANDOWSKI PIOTR,6
SKAPSKA SYLWIA,6
CZAJKOWSKI ROBERT,6
MAMERSKI MARTSIN,6
MAKAREWICZ OLIWIA,6
SUWALSKI PIOTR,6
STOCHEL GRAZYNIA,6
SICINSKI R,6
KOMISARCZYK AGNIESZKA,6
GWIAZDA MACIEJ,6
IWANOWSKI DARIUSZ,6
YOUNG ROBERT,6
BOBROWICZ PIOTRI,6
PIEKARSKY RYSZARD,6
SOLECKA JOLANTA,6
WIKTORKO LUKASZ,6
MASLINSKI WLODZIMERZ,6
DURKA DAWID,6
ZAGORSKI WLODZIMIERZ,6
KULA PRZEMYSLAW,6
ZUKOWSKI KAMIL,6
POSPIECH PAWEL,6
ZBIEG MARCIN,6
ZYWICA LUKASZ,6
GLOWACKI ERIC,6
BANASZCZYK DOMINIK,6
BALCERAK BOGUSLAW,6
STAROSOLSKI ZBIGNIEW,6
KWIECINSKI BARTOSZ,6
KAMINSKI MACIEJ,6
CZUPRYNSKI BLAZEJ,6
BRONISZEWSKI ANDRZEJ,6
KACZMARSKI BERNARD,6
NIEDZIELSKI PIOTR,6
GIBAS IWONA,6
GLOWINSKA OLIWIA,6
SZOKALSKA ANGELIKA,6
KHMEL MESHKO,6
JASINSKA LIDIA,6
KOWALIK EDWARD,6
GEDLICZKA TYMOTEUSZ,6
ZUBEREK JOANNA,6
SKIERSKI JANUSZ,6
GARDOLINSKI TOMASZ,6
GOLAN MARCIN,6
GLAZEK WOJCIECH,6
SLEBIODA PIOTR,6
KONIECZNA MALGORZATA,6
COLL ALEXANDER,6
BEDNAREK MAGDALENA,6
JANICKI JAKUB,6
BIALEK-WYRZYKOWSKA URSZULA,6
CZARKO ZBIGNIEW,6
LUKOWICZ MIROSLAW,6
BIELECKI STANISLAW,6
CYPRYK MAREK,6
PIECHOCKI JANUSZ,6
SAKOWICZ ANDRZEJ,6
ZDUNEK ROBERT,6
MACHERSKI TOMASZ,6
TYC MICHAL,17
TOKARCZYK ANDRZEJ,6
MACZENSKI STANISLAW,6
ARKUSZ JOANNA,6
DUTCZAK SZYMON,6
ROMBOUTS MAX,6
KUC-DZIERZAWSKA ALEKSANDRA,6
LABENSKI MARCIN,6
LIPIEC ANNA,6
OLSZYNSKA AGATA,6
ZIELAZEK PAWEL,6
BECHTA KAMIL,6
HOOK LUKASZ,6
PIETKIEWICZ JADWIGA,6
LATOSIEWICZ URSZULA,6
DUZIEC BEATA,6
SEMENIVSKYI PAVLO,6
SEKULAR MARIOLA,6
KACZMARCZYK WLODZIMIERZ,6
DABAL MICHAL,6
KLINOWIECKA ANNA,6
JEDLINSKI RAFAL,6
WASIAK IGA,6
BURZYNSKI RAFAL,13
PAWLAK DARIUSZ,6
MIESZALA MALGORZATA,6
CZECH ADAM,6
POPLAWSKI KRZYSZTOF,6
PIERZYNOWSKI KACPER,6
LAZARCZYK PAWEL,6
GRZESZKIEWICZ ANDRZEJ,6
ZAREBSKI IGOR,6
HOBGARSKI MATEUSZ,6
ORACZ MONIKA,6
PIECEK MARIUSZ,6
NIEDZIALKOWSKI ANDRZEJ,6
KRZYWOSINSKI LESZEK,6
ROSINSKI MARCIN,6
RYPNIEWSKI WOJCIECH,6
SIDORYK KATARZYNA,6
LEWANDOWSKI ROMAN,7
OCZYKOWSKI ANDRZEJ,7
ARKADA ADRIAN,7
PIECHACZEK JANINA,7
WOJDALA ANDRZEJ,7
BERNACIAK MACIEJ,7
ZOWADA ARTUR,7
PUZEWICZ-BARSKA JOANNA,7
MISZTA KAROL,7
ZIEMIENOWICZ ALICJA,7
RATAJCZAK ROBERT,7
WEGRZYN ALICJA,7
DZIKOWSKI MARCIN,7
LILPOP BOGUSLAW,7
BAK TADEUSZ,7
BORUSZEWSKI ARTUR,7
BOJAKOWSKI KRZYSZTOF,7
TOMASZEWSKI ZBIGNIEW,7
WASILEWSKI BARTOSZ,7
LESZCZYNSKI KAROL,7
KRUPA TOMASZ,7
KUBICKI ARTUR,7
TRYBULA DANIEL,7
JASKULA NATALIA,7
WIELGUS MACIEJ,7
KHOSRAVIRAD SAEED,7
CIEJKA JUSTYNA,7
ZAREBA BOGDAN,7
SKIBINSKI MICHAL,7
LUKASZYK SZYMON,7
DZIURA JAN,7
WILCZEK MATEUSZ,7
LEZYK MATEUSZ,7
SZEWCZYK JOANNA,7
MROCZKA KRZYSZTOF,7
WOWRO GRZEGORZ,7
GUNERKA PAWEL,7
MORZY WOJMIR,7
MILKOWSKI BOGUMIT,7
LELIWA GNIEWOSZ,7
RATKIEWICZ MARCIN,7
BECKER LESLAW,7
KIETLINSKI KRZYSZTOF,7
BALA JAN,15
CZARTORYSKA BARBARA,7
KORZENIOWSKI KRZYSZTOF,7
MOLENDA MARCIN,7
FURMANEK MAREK,7
LAZAR ZBIGNIEW,7
ROSIKIEWICZ MICHAL,7
LUSIAK-SZELACHOWSKA MARZANNA,7
